# BEAST v10.5.0
# Generated Tue Aug 18 08:35:03 EEST 2026 [seed=1787031224452]
# -window -working -options
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
45971000	-5782880.144013892	-323.96821767473045	-5782556.175796217	30.305343389600566	1994.3695199983777	555.0453976340247	88.62803743505836	25.12816125126267	0.15928864862744588	0.35023008975564873	0.335148356137108	0.15533290547979464	0.013468271215987407	4.630808230848112E-6	4.630808230848109E-6	-5782556.175796217	0.0	-317.72065638565806
45972000	-5782881.796089315	-322.22528108968805	-5782559.570808225	29.951607589647722	1994.7232557983305	543.4459134720784	102.59897016927562	23.656767428344857	0.15949845184739406	0.34995687871137954	0.33495445457137624	0.15559021486984745	0.018206048540360915	4.714248553467566E-6	4.71424855346757E-6	-5782559.570808225	0.0	-315.9336194341989
45973000	-5782876.246373321	-322.35010937579153	-5782553.896263945	30.179388698076963	1994.4954746899011	545.8583100272313	83.65628634333117	24.134946882203728	0.15949845184739406	0.34995687871137954	0.33495445457137624	0.15559021486984745	0.007848595264774024	4.711813563029517E-6	4.711813563029517E-6	-5782553.896263945	0.0	-316.256624796986
45974000	-5782892.925011852	-326.4995265142969	-5782566.425485337	30.979539040215	1993.695324347763	553.9650188764656	132.81801831393742	24.85283546934574	0.15949845184739406	0.3502450087435527	0.33495445457137624	0.15530208483767433	0.03927016453664639	4.690437850284514E-6	4.690437850284513E-6	-5782566.425485337	0.0	-319.77130490448445
45975000	-5782887.561210338	-325.9922366432849	-5782561.568973695	30.487717257311704	1994.1871461306664	559.1232071052483	121.40346547842256	23.575107228826525	0.15943559781562014	0.3505613181205586	0.3345857241189064	0.15541735994491218	0.045624747999218854	4.565545601591683E-6	4.565545601591682E-6	-5782561.568973695	0.0	-319.4973069021272
45976000	-5782881.420050497	-322.65425127061667	-5782558.765799226	30.475926310522603	1994.1989370774554	548.1851528494672	85.19755343207187	24.067173893403886	0.15943559781562014	0.35011179851719515	0.33450941555276603	0.155943188114416	0.00377240550309958	4.62381334359536E-6	4.62381334359536E-6	-5782558.765799226	0.0	-316.5674700290133
45977000	-5782886.507717104	-323.066862009727	-5782563.440855094	30.363074386677994	1994.3117890013002	550.2775807623358	96.11538196948736	24.42845671070803	0.15943559781562014	0.35010654487288156	0.33450941555276603	0.15594844175872957	0.04771229130130777	4.663738351759397E-6	4.663738351759393E-6	-5782563.440855094	0.0	-316.72263420644987
45978000	-5782876.789389217	-323.2551309477051	-5782553.53425827	30.082954415994244	1994.591908971984	549.4011811874832	91.58382066699626	24.384208260641103	0.15968694685016466	0.34991472860382117	0.33493292477579695	0.1554653997702145	0.040119269954701685	4.745174444570472E-6	4.745174444570474E-6	-5782553.53425827	0.0	-316.9737338537019
45979000	-5782872.757069969	-323.1326897470472	-5782549.624380222	29.73396169726053	1994.9409016907175	543.3750355249055	79.61716859304155	24.89998271417341	0.1596337672113426	0.34991472860382117	0.33470697629723883	0.1557445278875947	0.020530606180824893	4.727417871842147E-6	4.72741787184215E-6	-5782549.624380222	0.0	-316.98825791417136
45980000	-5782874.442483715	-324.76941242097416	-5782549.673071294	30.49718731856307	1994.1776760694152	555.9465015312713	86.00354956346689	24.89998271417341	0.15961358917223206	0.350082943000278	0.3347779441117355	0.1555255237157517	0.09044025917740565	4.634918452862294E-6	4.634918452862295E-6	-5782549.673071294	0.0	-318.4230016694176
45981000	-5782880.63719507	-324.1774710796408	-5782556.45972399	30.569453794765042	1994.1054095932132	555.2869045621542	97.9805957081339	25.53242282555229	0.15961358917223206	0.350082943000278	0.33485071189273513	0.15545275593475208	0.0467743235836527	4.579320529749144E-6	4.579320529749146E-6	-5782556.45972399	0.0	-317.7208015228381
45982000	-5782882.619329946	-324.0941673110633	-5782558.525162635	30.35537944483211	1994.319483943146	555.3114734958467	90.8347452164396	24.869816583271955	0.15921151610529052	0.35037032811000884	0.33496539984994583	0.15545275593475208	0.010919925151329711	4.544647639456742E-6	4.5446476394567475E-6	-5782558.525162635	0.0	-317.85961331677726
45983000	-5782877.096599775	-321.6341170595611	-5782555.462482716	30.296719809116937	1994.3781435788612	540.9006184865594	95.09588374999184	24.209548692197952	0.15921151610529052	0.34993267101797537	0.3354030569419793	0.15545275593475208	0.009541929363561078	4.7708222278831415E-6	4.770822227883143E-6	-5782555.462482716	0.0	-315.37956939439533
45984000	-5782880.924312258	-322.4680087215623	-5782558.456303537	30.218623059204035	1994.4562403287741	545.2928948864864	87.98215142662768	24.773829049001854	0.15968728249156117	0.34962122533863393	0.335301172185715	0.15539031998408723	0.03558995206008061	4.725636855514742E-6	4.725636855514741E-6	-5782558.456303537	0.0	-316.19950188673084
45985000	-5782880.985254294	-324.95267756108507	-5782556.032576733	30.464103938276775	1994.2107594497013	555.2989139760285	111.97922619193956	25.144783485414756	0.15968728249156117	0.3503696400524811	0.3345630876345036	0.1553799898214515	0.026835935115071777	4.5599117566538E-6	4.559911756653799E-6	-5782556.032576733	0.0	-318.4277764398893
45986000	-5782880.371367361	-323.18301007828416	-5782557.188357283	30.122911534334214	1994.551951853644	545.1974409010855	108.97917687109958	24.864716020439804	0.1598098245404813	0.3496224527650219	0.33518773287304265	0.1553799898214515	0.06025376412681855	4.680907766019238E-6	4.680907766019237E-6	-5782557.188357283	0.0	-316.62621698357356
45987000	-5782886.750983837	-321.3875028429638	-5782565.3634809945	29.73915341775603	1994.935709970222	536.1587447297873	89.52978378159885	24.35978918018209	0.15905038946787614	0.3505433655699872	0.335234271220084	0.15517197374204997	0.05291330003230781	4.718991823191392E-6	4.718991823191393E-6	-5782565.3634809945	0.0	-315.0982848236226
45988000	-5782897.9955144245	-324.2163366184265	-5782573.779177806	29.670899507613807	1995.0039638803644	549.2691095477084	108.27786648916855	25.417602116776436	0.15958956319811937	0.3501438787635148	0.335102679368699	0.15516387866966413	0.06533906902326128	4.681514526775455E-6	4.681514526775455E-6	-5782573.779177806	0.0	-317.6068586863889
45989000	-5782877.32693733	-321.8499400917583	-5782555.476997239	30.088610902411016	1994.586252485567	540.8542336885178	95.89390971650832	25.025254355393752	0.159382752449648	0.3501438787635148	0.335102679368699	0.1553706894181355	0.05295496355154304	4.6948980406257865E-6	4.694898040625785E-6	-5782555.476997239	0.0	-315.4275719369877
45990000	-5782873.424880433	-322.52221850357427	-5782550.902661929	30.11522952726253	1994.5596338607156	543.8069975316749	98.641548698964	25.23463804417119	0.15940437434504728	0.34998527541130003	0.33502185013556496	0.155588500108085	0.0306860992307086	4.736937466150149E-6	4.736937466150149E-6	-5782550.902661929	0.0	-316.091455041555
45991000	-5782881.240792947	-323.8093879118004	-5782557.431405035	30.495665560874723	1994.1791978271035	552.792972185005	102.44653788181057	23.721837708046905	0.15940437434504728	0.3500293783485533	0.3349777471983117	0.155588500108085	0.02119067201837054	4.6630867284951505E-6	4.6630867284951505E-6	-5782557.431405035	0.0	-317.52080876901846
45992000	-5782886.117399955	-324.9363932632357	-5782561.181006692	30.558613025239257	1994.1162503627388	555.254018237883	81.43280061583783	24.61744597944323	0.15959098691377943	0.349952441771945	0.3349777471983117	0.15547882411596115	0.028531123609327146	4.583723785861459E-6	4.583723785861453E-6	-5782561.181006692	0.0	-318.8054355942064
45993000	-5782879.123560115	-322.5548482673112	-5782556.568711847	29.800449154597523	1994.8744142333805	536.4727488852624	116.37187840584042	24.146910828849304	0.15956447995091835	0.35025335811499253	0.33469672163030806	0.15548544030377837	0.04302860419383231	4.815111745719917E-6	4.815111745719915E-6	-5782556.568711847	0.0	-316.0078293295539
45994000	-5782884.35612692	-322.1181078191672	-5782562.238019101	29.884866360352728	1994.7899970276253	542.7632810161385	101.940838368032	24.7811961622468	0.15951661413571255	0.35025335811499253	0.33482589972819493	0.1554041280210973	0.04936818656367156	4.754290994815304E-6	4.754290994815302E-6	-5782562.238019101	0.0	-315.6549054482538
45995000	-5782882.611538281	-323.63688912235574	-5782558.974649158	30.50230741100717	1994.172555976971	550.6693770243023	107.73484616786257	24.328397666183804	0.1594892047874325	0.35025335811499253	0.33482589972819493	0.15543153736937734	0.04936818656367156	4.590766525133594E-6	4.590766525133596E-6	-5782558.974649158	0.0	-317.1818667441073
45996000	-5782884.38350175	-323.65508138981386	-5782560.728420361	30.4191719480599	1994.255691439918	546.2510454096645	115.6629922437247	24.703062662875872	0.1594892047874325	0.3502663343050815	0.33482589972819493	0.15541856117928837	0.03050305218620385	4.678415744738745E-6	4.678415744738745E-6	-5782560.728420361	0.0	-317.1086183571071
45997000	-5782882.628458337	-323.8870247183147	-5782558.741433619	29.854289416896865	1994.8205739710813	545.4773872691908	77.60405178597584	25.574172253950017	0.15953973151953735	0.3502663343050815	0.3348526838509791	0.15534125032439938	0.0294432732694546	4.687119606164484E-6	4.687119606164485E-6	-5782558.741433619	0.0	-317.6937741410866
45998000	-5782877.667765529	-324.82805911003027	-5782552.839706419	30.485546260450757	1994.1893171275274	559.2179558544569	102.91807137080515	24.88559172763229	0.15940540495827651	0.3502313800095663	0.3348526838509791	0.15551053118117544	0.011886996790133171	4.602490827222348E-6	4.602490827222349E-6	-5782552.839706419	0.0	-318.4503197997918
45999000	-5782885.879565491	-324.95779183134897	-5782560.92177366	30.457056514686318	1994.2178068732917	558.0565927284041	96.35549848964419	24.338068083472102	0.1594305353160282	0.349957210025554	0.3351708905355203	0.15544136412289475	0.023770813966107987	4.556209331890587E-6	4.556209331890587E-6	-5782560.92177366	0.0	-318.6863319095871
46000000	-5782880.408632963	-324.3556565787711	-5782556.052976384	30.228181309552916	1994.4466820784253	554.6472924268442	95.59733482857041	24.269309246483836	0.1594305353160282	0.349957210025554	0.3351708905355203	0.15544136412289475	0.017329012711876743	4.602063443869776E-6	4.602063443869775E-6	-5782556.052976384	0.0	-318.10444489532125
46001000	-5782891.338637924	-324.7609411762136	-5782566.577696747	30.022129630213975	1994.652733757764	544.9270599276387	124.94457719565511	22.06164688914311	0.15956031485464012	0.3500576918238598	0.3350694187259246	0.15531257459557268	0.05562501215999954	4.598128033249191E-6	4.598128033249193E-6	-5782566.577696747	0.0	-318.35405348329743
46002000	-5782878.473408031	-323.6270212634281	-5782554.846386768	29.62210104513484	1995.0527623428434	548.4856438560754	96.24326346912245	23.96887136121359	0.15981318167642697	0.3500907303570474	0.3348165519041378	0.1552795360623851	0.015144146638341464	4.698440205117512E-6	4.698440205117517E-6	-5782554.846386768	0.0	-317.38669285292366
46003000	-5782880.536455997	-323.02329055799123	-5782557.5131654395	29.902456374484483	1994.7724070134936	545.7803753795126	82.13532359641466	22.920095815684757	0.15963832540703404	0.3499924569307957	0.3350963582997854	0.15527285936238208	0.04066959929033198	4.729917536108857E-6	4.729917536108855E-6	-5782557.5131654395	0.0	-317.0049884819969
46004000	-5782897.545935257	-324.26145719729067	-5782573.28447806	30.262378472141144	1994.412484915837	556.5391274972083	94.90362661112859	24.307859750825806	0.15933325819821836	0.35014176197501207	0.3350752179479705	0.15544976187879628	0.013562302993179332	4.514957528186014E-6	4.514957528186012E-6	-5782573.28447806	0.0	-318.0332333947194
46005000	-5782878.356515697	-323.9198085591986	-5782554.436707138	30.37761500681917	1994.2972483811589	552.1027726389518	84.7007088317504	24.64350740005596	0.1594579452492563	0.3504542989719901	0.3346379938999546	0.15544976187879628	0.0038787688393196176	4.580792475306473E-6	4.5807924753064685E-6	-5782554.436707138	0.0	-317.79052079309264
46006000	-5782880.428448477	-325.166373349462	-5782555.262075127	30.370549773329643	1994.3043136146484	549.3662782511503	122.67880548777558	23.76836431014675	0.1594579452492563	0.3499910592628586	0.33478593688856706	0.1557650585993153	0.007742152607353679	4.594570031186422E-6	4.594570031186425E-6	-5782555.262075127	0.0	-318.7040790699049
46007000	-5782880.016368041	-323.5304537498877	-5782556.485914291	29.883950540365987	1994.7909128476122	541.625869954547	116.66493435323842	24.393144631665578	0.15924856643856927	0.3499910592628586	0.3351378008763829	0.1556225734221865	0.01853377689931713	4.796191203837537E-6	4.7961912038375355E-6	-5782556.485914291	0.0	-317.01199183088863
46008000	-5782879.558236917	-322.1278100561804	-5782557.43042686	30.196070912079833	1994.4787924758982	543.0107123763505	100.48378305309897	23.2727611010566	0.1595242027454174	0.35023680040258676	0.33480441293075197	0.15543458392124118	0.015253762412360978	4.760229862753619E-6	4.760229862753619E-6	-5782557.43042686	0.0	-315.8986440881728
46009000	-5782882.61751964	-324.66179139660676	-5782557.955728244	31.02690003824521	1993.647963349733	556.4618914582229	82.11527802538419	23.630495257564743	0.1595242027454174	0.3503908289366854	0.33465038439665334	0.15543458392124118	0.03150374210226785	4.560851972792349E-6	4.56085197279235E-6	-5782557.955728244	0.0	-318.61754690166475
46010000	-5782882.643465547	-326.5461272878014	-5782556.097338259	30.648911335049288	1994.025952052929	565.5666630171196	117.9837380336099	23.71870606655034	0.1595242027454174	0.3503908289366854	0.33465038439665334	0.15543458392124118	0.025571123217445552	4.499741515374683E-6	4.499741515374682E-6	-5782556.097338259	0.0	-320.1217845513708
46011000	-5782885.753644221	-324.03154739404664	-5782561.722096828	30.28081053403279	1994.3940528539454	554.767103701865	96.85253885483692	25.138620175812893	0.15949815168376194	0.34972422994125074	0.33516669987544145	0.1556109184995432	0.02972520728077078	4.5674889747884605E-6	4.567488974788463E-6	-5782561.722096828	0.0	-317.6602561939223
46012000	-5782897.946105603	-323.6363872039711	-5782574.309718399	29.96225291661969	1994.7126104713584	550.1074276834117	98.19347073809233	25.62440690575271	0.15895011515318538	0.34991837804235687	0.33537452224740627	0.15575698455704873	0.014457789293351956	4.680364496838082E-6	4.680364496838082E-6	-5782574.309718399	0.0	-317.2175838789761
46013000	-5782889.032534356	-324.82273518793767	-5782564.209799169	30.30836898349023	1994.3664944044879	552.3109763614741	117.25357585986012	24.745230873132428	0.15895011515318538	0.35043536710626083	0.3348575331835023	0.15575698455704873	0.010424909597200488	4.635369071658246E-6	4.63536907165824E-6	-5782564.209799169	0.0	-318.30721145808576
46014000	-5782874.389336858	-323.8476964857068	-5782550.541640372	30.197003771751106	1994.477859616227	548.8851147160968	78.32324097962024	24.794543422196703	0.15936175900259444	0.35036385489760563	0.3346108944526352	0.15566349164716198	0.013836108873830417	4.7010221822597915E-6	4.701022182259789E-6	-5782550.541640372	0.0	-317.75240226750867
46015000	-5782878.864096354	-323.1404504298358	-5782555.723645924	30.034966369261536	1994.6398970187165	550.7205482506796	94.19661871032956	22.52468234691205	0.15936175900259444	0.35005789808004056	0.33485356023621327	0.15572678268114895	0.009818106165207615	4.680279261944424E-6	4.680279261944424E-6	-5782555.723645924	0.0	-317.08574614817525
46016000	-5782880.739662285	-324.19986426792013	-5782556.539798017	30.24720940766813	1994.42765398031	551.1114711247313	108.26176464283594	24.334475701532774	0.15926906649001676	0.3502033320201943	0.3352278604030379	0.1552997410867482	0.04436764146601204	4.666583154426043E-6	4.666583154426043E-6	-5782556.539798017	0.0	-317.74100914568476
46017000	-5782881.891444174	-323.86726036566847	-5782558.024183808	30.8355549533488	1993.8393084346294	555.2357565296958	89.54460930788954	24.334475701532774	0.15926906649001676	0.3502033320201943	0.33498630315498573	0.15554129833480038	0.01047892661942871	4.614677220414498E-6	4.614677220414501E-6	-5782558.024183808	0.0	-317.69385516704176
46018000	-5782887.266615479	-324.5736937431685	-5782562.692921736	31.051227171476445	1993.6236362165016	557.5683169622778	105.46921925723791	25.14938221021134	0.1595281831974078	0.35003364013112126	0.33498630315498573	0.15545187351648235	0.05511422848108754	4.561771674421657E-6	4.561771674421659E-6	-5782562.692921736	0.0	-318.05996107414927
46019000	-5782882.81123689	-326.06392189899054	-5782556.747314991	30.43291439262175	1994.2419489953563	565.7117386603506	96.06982992036924	25.14938221021134	0.15966910358552167	0.3499036108904546	0.33491926946849393	0.155508016055527	0.03351292055177976	4.500623606630775E-6	4.500623606630777E-6	-5782556.747314991	0.0	-319.7100365238351
46020000	-5782878.314143929	-324.7447582316289	-5782553.569385697	30.294203826238817	1994.3806595617393	558.1873986223982	101.46925784859548	24.871261998137292	0.15966910358552167	0.3499036108904546	0.33491926946849393	0.155508016055527	0.03351292055177976	4.626817479492163E-6	4.626817479492166E-6	-5782553.569385697	0.0	-318.3372043059692
46021000	-5782879.754106059	-323.91807484265433	-5782555.836031216	30.314875568791468	1994.3599878191867	553.8047209166183	99.3109668126918	25.07185583889754	0.15948842251926643	0.3499036108904546	0.33491926946849393	0.15568869712178224	0.0053250596483715214	4.6321653761462835E-6	4.6321653761462835E-6	-5782555.836031216	0.0	-317.56659726180055
46022000	-5782884.354612208	-323.3997265549923	-5782560.954885653	30.505762327177134	1994.169101060801	550.157437439971	83.3611957665791	23.1795523408424	0.1598654171248481	0.3500763397627155	0.33479946413522427	0.15525877897720927	0.028526766517227402	4.626046312396192E-6	4.626046312396188E-6	-5782560.954885653	0.0	-317.37816098973695
46023000	-5782874.223652319	-324.56986064674595	-5782549.653791673	30.251745769409588	1994.4231176185685	557.5797080429162	93.46203564135007	24.081112608134898	0.1593314807350004	0.3503512952422135	0.3351236753099452	0.1551935487128381	0.04606012357528933	4.589000214086199E-6	4.589000214086198E-6	-5782549.653791673	0.0	-318.3086131947725
46024000	-5782880.076403451	-326.2096691966905	-5782553.866734254	30.487783356209913	1994.1870800317681	566.7789295713529	98.7804766641594	24.340574092620297	0.15964430565788515	0.3503241629228134	0.3347788593723124	0.1552526720469863	0.04606012357528933	4.498583672377793E-6	4.498583672377795E-6	-5782553.866734254	0.0	-319.88023919290043
46025000	-5782890.372626824	-323.9050676310276	-5782566.467559193	30.424770850576117	1994.250092537402	551.3587757545024	99.5322887820018	24.71203656977582	0.1595855718652965	0.3503241629228134	0.3346653140092988	0.15542495120258853	0.033189772515734114	4.670546228137669E-6	4.6705462281376725E-6	-5782566.467559193	0.0	-317.52400976618156
46026000	-5782884.4214050835	-327.3338965218901	-5782557.087508562	30.31727049650541	1994.3575928914727	557.1467928732739	130.92794970817891	25.08765239680848	0.1598478201127105	0.3501845132812963	0.3347646819353049	0.1552029846706854	0.043915652557477834	4.623232163411351E-6	4.623232163411351E-6	-5782557.087508562	0.0	-320.59994341293725
46027000	-5782882.332820128	-326.4461991515837	-5782555.886620976	30.04339692947527	1994.631466458503	553.7894440161816	126.35072453047256	24.259907135630765	0.1598478201127105	0.3501845132812963	0.3344319835450784	0.15553568306091187	0.057504753580629474	4.7186087086813455E-6	4.718608708681345E-6	-5782555.886620976	0.0	-319.7928360942753
46028000	-5782884.562305869	-324.9113961578918	-5782559.650909711	29.893122550178557	1994.7817408377996	551.5711488162827	112.98062936694129	25.702315859767303	0.1598478201127105	0.3501845132812963	0.33448756502464516	0.15548010158134512	0.010376377316683923	4.673252894171254E-6	4.673252894171252E-6	-5782559.650909711	0.0	-318.3405203445856
46029000	-5782884.646049581	-326.07993360652335	-5782558.566115974	30.195014242646394	1994.4798491453316	557.2129160727696	79.22109888622295	24.814502574877654	0.15911268532343167	0.3501845132812963	0.33524787828251984	0.15545492311274925	0.02352024974331201	4.613416260943098E-6	4.613416260943099E-6	-5782558.566115974	0.0	-319.96798753332837
46030000	-5782882.619168727	-325.01331556832366	-5782557.605853158	29.7831255403587	1994.8917378476194	552.9004748961252	113.57467142219059	23.850711193913774	0.15953746154854975	0.3501845132812963	0.33503399122223015	0.15524403394792088	0.024209926796453923	4.616931313131515E-6	4.6169313131315105E-6	-5782557.605853158	0.0	-318.59670999232503
46031000	-5782881.096082115	-323.61512593817906	-5782557.480956176	30.218217652706304	1994.4566457352719	550.1357219922687	102.32627650203109	23.99443159618581	0.15942217835682174	0.34987219295871597	0.33503399122223015	0.15567163746222926	0.015874198281543312	4.663801109711379E-6	4.66380110971138E-6	-5782557.480956176	0.0	-317.3086903152607
46032000	-5782885.96555053	-326.7637560812289	-5782559.201794448	30.059033193530457	1994.6158301944477	553.9046480849705	71.17402857194861	25.22980682948293	0.1594896134871551	0.3499125517973428	0.3349261972532699	0.15567163746222926	0.02743632093645723	4.6105382302736375E-6	4.610538230273637E-6	-5782559.201794448	0.0	-320.7162067812685
46033000	-5782880.116980015	-322.9136776403982	-5782557.203302375	30.230961199899394	1994.4439021880787	549.1693197247477	95.53539947654971	25.22980682948293	0.1595717917554921	0.350332162749133	0.33479134656893944	0.15530469892643248	0.027001849319193246	4.696504190883309E-6	4.696504190883308E-6	-5782557.203302375	0.0	-316.53500624103964
46034000	-5782884.575871996	-325.1569110200204	-5782559.4189609755	30.463255692765756	1994.2116076952125	560.3722459716852	87.62849709117248	24.65683450828346	0.159427125549473	0.3502715271483794	0.3349706323947648	0.15533071490737976	0.0485076018058987	4.528875861236526E-6	4.528875861236528E-6	-5782559.4189609755	0.0	-318.91330983752096
46035000	-5782885.831085816	-323.0271207514838	-5782562.803965065	30.52465698424112	1994.150206403737	549.7549659750146	99.70062585525675	24.32959542412863	0.15953127089953031	0.35034531422106563	0.3349725673038865	0.15515084757551453	0.0485076018058987	4.6773732427504945E-6	4.677373242750492E-6	-5782562.803965065	0.0	-316.64893988822394
46036000	-5782876.914096278	-323.307945855163	-5782553.606150423	30.5653632373274	1994.1095001506508	551.6547736185911	98.2842279002066	24.074279893160337	0.15961397567594737	0.3500250078797084	0.3349725673038865	0.1553884491404547	0.04233641519703425	4.722308282914011E-6	4.72230828291401E-6	-5782553.606150423	0.0	-316.9800399919375
46037000	-5782888.747706745	-326.25535769039675	-5782562.492349055	30.811752955971286	1993.8631104320068	564.7735779128145	86.25040614467319	24.27889851857748	0.15950208761039153	0.35020218396824493	0.3349072792809059	0.1553884491404547	0.06947101899140119	4.459565018949469E-6	4.459565018949469E-6	-5782562.492349055	0.0	-320.0358545284896
46038000	-5782878.002649842	-324.2631253685721	-5782553.739524473	30.923142937859275	1993.751720450119	556.4669802329134	97.7582104734572	24.094137494725423	0.15950208761039153	0.35020218396824493	0.3349072792809059	0.1553884491404547	0.058489756561370385	4.520345359004337E-6	4.5203453590043364E-6	-5782553.739524473	0.0	-317.9331111890395
46039000	-5782884.492090196	-325.5660523374379	-5782558.926037859	30.380345583000356	1994.2945178049777	552.9492666627095	122.62139499002848	26.175327715974436	0.15967873755433823	0.3503302983827725	0.33449757054642754	0.1554933935164588	0.02620843656585532	4.671944411234695E-6	4.671944411234693E-6	-5782558.926037859	0.0	-318.82888760651264
46040000	-5782881.342746776	-324.78520226223776	-5782556.557544514	30.1268820104655	1994.5479813775125	553.1340693735458	81.81051841854736	24.29660257663559	0.15952458541014755	0.3501739891756127	0.3347371136785051	0.1555643117357317	0.029616431696375595	4.5892812091501605E-6	4.589281209150165E-6	-5782556.557544514	0.0	-318.6761254926434
46041000	-5782875.460629873	-322.08128217265113	-5782553.379347701	30.295166897051192	1994.379696490927	543.452860374705	88.80631837642683	24.68691905218798	0.1595880197592069	0.3499030400991346	0.33474868276557945	0.15576025737607616	0.00576762702540963	4.718641245665761E-6	4.718641245665759E-6	-5782553.379347701	0.0	-315.8698249937128
46042000	-5782888.724746198	-325.76545349039327	-5782562.959292708	30.754166746731265	1993.9206966412469	560.0866991126288	116.19645425569139	25.48028778616625	0.15956651639272795	0.3501980650994212	0.3347701861320584	0.15546523237578955	0.04662715063069345	4.583508554195213E-6	4.583508554195217E-6	-5782562.959292708	0.0	-319.1293148823357
46043000	-5782889.047898354	-325.2202963559319	-5782563.827601998	31.08308969834042	1993.5917736896376	560.8645712475683	81.51354218673038	24.112466787084443	0.15943639426678488	0.3502462691819222	0.3349165336914705	0.15540080285981953	0.05060324682867108	4.494748253137423E-6	4.494748253137427E-6	-5782563.827601998	0.0	-319.10879325578986
46044000	-5782890.780350823	-324.3471963982232	-5782566.433154425	31.152549624992766	1993.5223137629853	557.750845012574	84.7882102113177	25.184113012583275	0.15943639426678488	0.3502462691819222	0.3349165336914705	0.15540080285981953	0.025345919895556443	4.549146093416971E-6	4.54914609341697E-6	-5782566.433154425	0.0	-318.1299357201514
46045000	-5782894.7395929005	-325.7482856017765	-5782568.991307299	30.968580909707136	1993.706282478271	567.4529668370986	98.76491133794174	24.127269165155646	0.15943639426678488	0.3498903565337734	0.3352624501808172	0.15541079901862168	0.04438717297582871	4.47109507619459E-6	4.471095076194587E-6	-5782568.991307299	0.0	-319.44717205708264
46046000	-5782889.492120029	-327.11213256455414	-5782562.379987465	31.522133296543114	1993.152730091435	575.7740872748634	113.12670597515333	22.75915768853301	0.15967362328492096	0.34965312751563726	0.33524621181124103	0.15542703738819783	0.02798698061750912	4.407252226781897E-6	4.407252226781896E-6	-5782562.379987465	0.0	-320.84715104425277
46047000	-5782882.496368287	-322.6745663455999	-5782559.821801942	30.455886187895278	1994.218977200083	551.1046865249593	87.53432803833267	22.876975799363613	0.15988195758154847	0.3497322997852383	0.33495870524501253	0.15542703738819783	0.017950964270711543	4.599339996148778E-6	4.599339996148778E-6	-5782559.821801942	0.0	-316.65605307126776
46048000	-5782875.182565913	-324.1834558665772	-5782550.999110046	30.358066851192667	1994.3167965367854	554.8539727459975	103.82627171710789	25.22084625791135	0.15941999578625893	0.35019426158052785	0.33495870524501253	0.15542703738819783	0.006604119696456845	4.583848150606524E-6	4.583848150606524E-6	-5782550.999110046	0.0	-317.7723364798119
46049000	-5782881.956005673	-323.78066548454217	-5782558.175340189	30.709243530789013	1993.965619857189	554.1036626107955	99.95382045695234	26.200567485835652	0.15944583570497728	0.3500349801066457	0.33485026543289265	0.15566891875548147	0.02156075854819092	4.61139239584854E-6	4.611392395848544E-6	-5782558.175340189	0.0	-317.2848851058507
46050000	-5782887.031150534	-325.33564359606095	-5782561.695506938	30.438016299443568	1994.2368470885347	561.8084554421145	87.5917126508796	24.46344425476367	0.15919406744023193	0.350313388880865	0.3349608277190804	0.15553171595981974	0.017324267098691254	4.5870118218497365E-6	4.5870118218497365E-6	-5782561.695506938	0.0	-319.16869515015014
46051000	-5782894.839066614	-325.8381551537686	-5782569.00091146	31.199169148704527	1993.4756942392737	564.5911777183495	111.04634189403004	25.142278290023615	0.15919574599388064	0.34974137125729254	0.33553116678900413	0.15553171595981974	0.03281163484040448	4.520592926581588E-6	4.520592926581588E-6	-5782569.00091146	0.0	-319.3234419581825
46052000	-5782894.512519097	-324.1950762041966	-5782570.317442893	30.25629178116723	1994.418571606811	555.8556616694017	99.43771812057362	23.98349914475465	0.15919574599388064	0.3505019823760484	0.33457063611823873	0.15573163551182928	0.03281163484040448	4.5745377820440415E-6	4.5745377820440415E-6	-5782570.317442893	0.0	-317.90220882194023
46053000	-5782885.589339106	-324.2232201112796	-5782561.3661189955	30.208394013892296	1994.4664693740858	552.5139801202516	79.44956327283418	23.51123313243145	0.15958115799527778	0.3501460941186646	0.33457063611823873	0.1557021117678159	0.018409005977709163	4.577896736651241E-6	4.577896736651242E-6	-5782561.3661189955	0.0	-318.24743734024065
46054000	-5782883.395108754	-325.1288050737465	-5782558.26630368	30.580190420725962	1994.094672967252	556.6123335599772	77.31695830611798	23.475164685518983	0.1594946627681328	0.3498580697393842	0.3350864347227619	0.15556083276971813	0.00799356223444081	4.6841410557592025E-6	4.684141055759205E-6	-5782558.26630368	0.0	-319.1989678574191
46055000	-5782885.39833644	-324.2413544026915	-5782561.156982037	30.56356918783975	1994.1112942001384	555.6553045375307	95.9255196017768	23.475164685518983	0.15961381837531685	0.3498580697393842	0.3350864347227619	0.15544167716253407	0.021355529753838125	4.571128102072903E-6	4.571128102072907E-6	-5782561.156982037	0.0	-318.0621597266832
46056000	-5782875.9894250445	-322.19089469432265	-5782553.79853035	30.055461281444835	1994.6194021065332	542.9487017285613	94.68827912148188	24.58556038945905	0.15952670000360197	0.3499516569205627	0.33518700895038533	0.15533463412544704	0.0034150762728417756	4.6746688367976504E-6	4.674668836797652E-6	-5782553.79853035	0.0	-315.9283539710863
