# BEAST v10.5.0
# Generated Tue Aug 18 21:36:14 EEST 2026 [seed=1787078157934]
# -window -working -options
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	age(SAMN36729068_SRR25438644)	treeLikelihood	branchRates	coalescent
48623000	-5603538.061202063	-64.17890600572665	-5603473.882296057	165.02954948835702	1857.4704505116429	515.5730687421524	80.95380203067086	5.633038888842698	0.1595250036086231	0.3503439608035096	0.3349157493591514	0.15521528622871042	0.26184469109558706	3.1678019314731684E-7	3.1678019314731694E-7	0.0	-5603473.882296057	0.0	-61.74760959045986
48624000	-5603535.059010704	-60.980579319938656	-5603474.078431384	121.1133211381048	1901.3866788618952	386.23617722185065	61.83496627535166	6.60696807479379	0.1595565394569335	0.3500763485262354	0.33481807229019694	0.15554903972662873	0.14638881494196562	4.3659382362546704E-7	4.365938236254671E-7	0.0	-5603474.078431384	0.0	-58.521652427373304
48625000	-5603534.487490917	-58.34467223425737	-5603476.142818683	101.50344397889965	1920.9965560211003	329.6376211803752	44.819106559491566	6.3438076260155265	0.15962074204253235	0.34978728776766693	0.3350626106484647	0.15552935954133063	0.11955800853433454	4.970888337860811E-7	4.970888337860811E-7	0.0	-5603476.142818683	0.0	-56.19704998699667
48626000	-5603548.072773502	-68.17843160429177	-5603479.894341898	204.59911553259732	1817.9008844674026	689.4476047269325	79.57378123208755	6.354197275466219	0.15942518533162783	0.3497954268096956	0.3352427335905016	0.15553665426816954	0.26053053156610756	2.445507602927648E-7	2.445507602927649E-7	0.0	-5603479.894341898	0.0	-65.8617252767345
48627000	-5603538.973145285	-62.55372657565853	-5603476.419418709	138.8623813993579	1883.637618600642	448.6952960171058	63.445067596735115	6.092448670307513	0.15946602400289306	0.3502700944031063	0.33503713903405125	0.155226742559944	0.31257295562216714	3.823007754446013E-7	3.8230077544460133E-7	0.0	-5603476.419418709	0.0	-60.00153823253676
48628000	-5603546.702345461	-69.93415834257414	-5603476.768187118	208.26342976714474	1814.2365702328552	703.3476370411049	54.574700553660044	6.068964651505513	0.15945024769228439	0.3504633116591475	0.3348272766804853	0.15525916396807743	0.24349095658304637	2.647136685237785E-7	2.6471366852377845E-7	0.0	-5603476.768187118	0.0	-68.09382832051482
48629000	-5603543.755251504	-67.51705489923296	-5603476.238196604	196.837788413888	1825.6622115861119	650.0357699457284	80.08473920300897	6.068964651505513	0.15939677544566883	0.35049128331017293	0.33469667059830877	0.15541527064584412	0.5014631436957292	2.559427994313585E-7	2.5594279943135845E-7	0.0	-5603476.238196604	0.0	-64.72959433605772
48630000	-5603542.5154255675	-70.12687537104698	-5603472.388550197	236.6502244044993	1785.8497755955007	787.3506612011324	109.27048188132648	6.021149499145403	0.15939677544566883	0.3501504560219777	0.33474586621421165	0.15570690231813644	0.3284856405115541	2.2550529074183836E-7	2.255052907418384E-7	0.0	-5603472.388550197	0.0	-67.51682678245882
48631000	-5603543.878599641	-71.62874030365013	-5603472.249859338	222.5597926616551	1799.9402073383449	741.6719952080679	165.9677004397089	6.342493247046242	0.15947439450778683	0.3498704451598577	0.33494117409702256	0.15571398623532753	0.4104836559848563	2.1913238569549952E-7	2.191323856954995E-7	0.0	-5603472.249859338	0.0	-68.28559251886645
48632000	-5603539.062428972	-68.02271626532016	-5603471.039712707	203.92634292195294	1818.573657078047	674.4789752564623	66.39516596570381	6.227981854327125	0.15960862945498205	0.34990122234289783	0.3350885601187786	0.15540158808333623	0.28454466120100935	2.441294987198083E-7	2.441294987198083E-7	0.0	-5603471.039712707	0.0	-65.87276800179008
48633000	-5603544.6642014375	-73.02382642822612	-5603471.640375009	290.5766634216363	1731.9233365783637	965.3839047162534	139.4876573668525	6.400744964245892	0.15953944102002876	0.3499075021674875	0.3350261634530001	0.15552689335947828	0.42116944768929676	1.777038510417464E-7	1.7770385104174642E-7	0.0	-5603471.640375009	0.0	-70.08188282645952
48634000	-5603541.293503125	-66.16519641994533	-5603475.1283067055	192.06977074962347	1830.4302292503764	613.1169272376371	66.49115550907307	6.055775069333982	0.15957857295708366	0.35005810554597594	0.3351295049044471	0.15523381659248797	0.1614779642775927	2.854802375076835E-7	2.8548023750768344E-7	0.0	-5603475.1283067055	0.0	-64.176568725201
48635000	-5603542.961293922	-66.76711282102295	-5603476.1941811	156.15070962899543	1866.3492903710046	514.5257750719197	56.65196212064066	6.419732093071009	0.15982278737016917	0.3499607540252442	0.33498264201209327	0.15523381659248797	1.4212613645336327	3.2500709746222495E-7	3.250070974622248E-7	0.0	-5603476.1941811	0.0	-62.18688115039743
48636000	-5603538.093425526	-65.9835217806358	-5603472.109903745	170.9488305869043	1851.5511694130957	544.6985695459286	78.56352941455876	6.371593940730882	0.15938855073469552	0.3499914858768333	0.3351366631138904	0.15548330027457535	0.7679672829315924	3.00836079319331E-7	3.0083607931933095E-7	0.0	-5603472.109903745	0.0	-62.44009857650556
48637000	-5603534.225366693	-61.03158743754413	-5603473.193779255	132.17161832276943	1890.3283816772305	422.048146392699	46.01960855133213	5.852457204280752	0.1596415022538862	0.3497385343576426	0.3351366631138904	0.15548330027457535	0.18370859468726689	4.260723549346848E-7	4.2607235493468494E-7	0.0	-5603473.193779255	0.0	-59.05094715535172
48638000	-5603541.980087083	-70.6053203163831	-5603471.374766766	242.29060817512652	1780.2093918248734	786.360626902349	74.51741557595531	6.040292167372115	0.15949022279837102	0.3504076004404212	0.3348045563891414	0.15529762037206102	0.6769985645217834	2.1287910101617413E-7	2.1287910101617415E-7	0.0	-5603471.374766766	0.0	-67.73880721980312
48639000	-5603535.1773822615	-62.17218166723219	-5603473.005200595	151.87063752563256	1870.6293624743676	473.9717824939087	47.26285940881789	5.746856704535811	0.15954096602080797	0.3504076004404212	0.33478447609905587	0.15526695743970959	0.0857847037455357	3.655514823887457E-7	3.6555148238874573E-7	0.0	-5603473.005200595	0.0	-60.52117623568155
48640000	-5603541.611135065	-67.81728305749708	-5603473.793852007	219.22952351261569	1803.2704764873843	700.5166955168208	59.86565190524035	5.762393448023927	0.15953452625520362	0.3502117814105603	0.33463369161351014	0.15562000072072052	0.1215003590024533	2.3831220061512457E-7	2.3831220061512457E-7	0.0	-5603473.793852007	0.0	-66.25136023757796
48641000	-5603542.645974263	-62.414711093203394	-5603480.231263169	144.8380907172298	1877.6619092827702	464.1171417931407	39.60442599989611	6.5507409663566225	0.15968718013633781	0.35026984077668205	0.33463369161351014	0.15540928747346458	0.04267401431018877	3.6234210819052886E-7	3.623421081905288E-7	0.0	-5603480.231263169	0.0	-60.82895986452198
48642000	-5603532.65104868	-59.831640572893036	-5603472.819408107	104.3820201580153	1918.1179798419846	341.98675307690763	29.95183060594751	6.44765928108496	0.1593897382203439	0.3502243859220889	0.3350470261685612	0.15533884968900066	0.2703404399318027	4.98884692409596E-7	4.98884692409596E-7	0.0	-5603472.819408107	0.0	-57.791411291130146
48643000	-5603535.312323253	-60.19467225930753	-5603475.117650993	119.5960257575759	1902.903974242424	372.14475470920047	28.980876127754115	5.667598555923727	0.15971944280372824	0.34984113049766985	0.3350470261685612	0.15539240053003536	0.42341727295746867	4.3034115706032467E-7	4.303411570603245E-7	0.0	-5603475.117650993	0.0	-58.19325816826627
48644000	-5603542.308570606	-63.73235301735857	-5603478.576217588	135.93892283040017	1886.5610771696	439.73521668242097	49.45739836448216	6.97406869426351	0.15979385761597195	0.35035099237544104	0.3341710105788958	0.1556841394296858	1.0560095155686808	3.7025007901796244E-7	3.7025007901796254E-7	0.0	-5603478.576217588	0.0	-59.75123103492397
48645000	-5603541.1680355035	-59.81701899498361	-5603481.351016508	113.10601088018542	1909.3939891198145	361.0559700141948	58.27265992863511	5.838211968383967	0.15988436465521855	0.3502604853361944	0.3346942715120861	0.15516087849649554	0.1586847691142515	4.810015353303584E-7	4.810015353303585E-7	0.0	-5603481.351016508	0.0	-57.50330743553276
48646000	-5603534.883589576	-60.483665912308865	-5603474.399923664	108.90595746200214	1913.594042537998	353.1139115620626	49.181140235024124	7.0998817124509515	0.15938682584027955	0.3502604853361944	0.3347807093097001	0.1555719795138205	0.6044672075548233	4.7438269800983986E-7	4.743826980098398E-7	0.0	-5603474.399923664	0.0	-57.149124072416825
48647000	-5603540.442983117	-64.3356079685017	-5603476.107375149	108.1931837858141	1914.3068162141858	348.23662827252565	21.260582136552244	6.717554444194308	0.15964570590358207	0.3501093881623529	0.33493768992188067	0.15530721601217898	1.293118956376398	4.975894807898099E-7	4.975894807898101E-7	0.0	-5603476.107375149	0.0	-60.54704517448572
48648000	-5603534.630727792	-61.70807826057973	-5603472.922649532	121.84652511713698	1900.653474882863	394.94540663337	49.25534643522035	5.815099709189737	0.15950289701322515	0.3501093881623529	0.33493768992188067	0.1554500249025359	0.692743675059211	4.5533897872264155E-7	4.5533897872264155E-7	0.0	-5603472.922649532	0.0	-58.581380688340374
48649000	-5603534.094351086	-58.969550726819286	-5603475.124800359	99.9186620570628	1922.5813379429371	318.56635308187913	40.395361399021205	6.006091141626899	0.15958283369197432	0.35026970712645517	0.33493768992188067	0.15520976925968444	0.7613023026980553	5.104212567107147E-7	5.104212567107147E-7	0.0	-5603475.124800359	0.0	-55.6997837984291
48650000	-5603538.275658967	-64.39550010804886	-5603473.880158859	152.3935307915404	1870.1064692084597	480.41898587004675	44.058217908810136	6.506591444400436	0.15957537813059808	0.350311937843927	0.33461451828518024	0.15549816574028932	0.8539566915727308	3.717469408879428E-7	3.717469408879427E-7	0.0	-5603473.880158859	0.0	-61.09125799042894
48651000	-5603538.511448598	-66.6856079489888	-5603471.825840648	135.313928585234	1887.186071414766	435.0732217159763	27.229593190538303	5.818439014582438	0.15948615122994564	0.34995550880254045	0.3350041081986148	0.15555423176889377	1.4457848623013094	3.9434950770647846E-7	3.9434950770647846E-7	0.0	-5603471.825840648	0.0	-62.78641494545682
48652000	-5603538.779096399	-65.64656671710557	-5603473.1325296825	179.4573067537819	1843.042693246218	576.4483151230085	73.67088856127722	6.59216177900211	0.15951838245157487	0.34995550880254045	0.33480193234371786	0.15572417640216146	0.1895747003158974	2.7989367451609526E-7	2.798936745160953E-7	0.0	-5603473.1325296825	0.0	-63.340508042296065
48653000	-5603541.479371074	-67.18126895423221	-5603474.298102119	143.4819294152247	1879.0180705847754	467.9141218146313	99.94034108036708	6.671798055811966	0.15964783281626904	0.34995550880254045	0.3349947562639053	0.15540190211727986	1.1970824076698587	3.6668918970956017E-7	3.666891897095601E-7	0.0	-5603474.298102119	0.0	-62.271039250201554
48654000	-5603535.676415045	-60.73734186131523	-5603474.939073184	120.02642832842322	1902.4735716715768	388.904666499997	39.92723603813452	5.902693564317514	0.15959079315407224	0.35037306692547987	0.3347902286054439	0.15524591131499868	0.4306258088314732	4.552078670093318E-7	4.5520786700933187E-7	0.0	-5603474.939073184	0.0	-58.32409868023342
48655000	-5603541.70002663	-64.83686946558342	-5603476.863157165	148.74918236997155	1873.7508176300285	488.79687090313735	46.72033314862882	5.259457987064899	0.15959079315407224	0.3498968882413264	0.3349274620773301	0.15558485652726595	0.8798174513802518	3.394305454685608E-7	3.394305454685608E-7	0.0	-5603476.863157165	0.0	-61.790925962130395
48656000	-5603537.675247964	-62.82441976497785	-5603474.8508282	133.0844308065638	1889.415569193436	434.43456605921506	41.534102149326145	6.591508661481551	0.15913390467137853	0.3503328058587078	0.33508589177097037	0.15544739769893798	0.3928271985769655	3.90517751451405E-7	3.9051775145140506E-7	0.0	-5603474.8508282	0.0	-60.408707634581496
48657000	-5603539.256853889	-57.61971278274211	-5603481.637141106	93.50809723320882	1928.991902766791	295.86818587516433	45.826529539252995	5.292205124401221	0.15943787827577663	0.3497247070516073	0.33574245713462464	0.15509495753798613	0.3710165704267022	5.467239968727025E-7	5.467239968727026E-7	0.0	-5603481.637141106	0.0	-55.113370801945344
48658000	-5603535.34886566	-58.66999926013332	-5603476.678866399	85.85025424258022	1936.6497457574199	271.4962731885164	24.801464557595676	6.567045396164313	0.15931236162316317	0.350330642143302	0.3350275249072743	0.1553294713262553	1.51807863778499	6.190043243271006E-7	6.190043243271004E-7	0.0	-5603476.678866399	0.0	-54.076068797112015
48659000	-5603536.556062698	-60.07395916458529	-5603476.482103534	114.53635622235608	1907.963643777644	363.72168324855465	42.46004791361174	6.854453315841681	0.1597268201351523	0.35002737044481613	0.33487687177035796	0.15536893764966836	0.4128148430776317	4.827380858609932E-7	4.827380858609931E-7	0.0	-5603476.482103534	0.0	-57.33870358000756
48660000	-5603539.958606752	-56.64390305006953	-5603483.314703702	91.98982477466019	1930.5101752253397	280.56703232881597	20.687262326253922	5.431475798376903	0.1593427714266994	0.3502450164695739	0.3349803872366504	0.15543182486707113	0.5314289625185749	6.290571300654004E-7	6.290571300654005E-7	0.0	-5603483.314703702	0.0	-54.502453146616176
48661000	-5603537.624559944	-60.37447398520266	-5603477.250085958	110.07951324536057	1912.4204867546393	336.8419206468003	62.21794039265793	5.717424914013195	0.15938466425577003	0.35054059754735123	0.33471783484991	0.15535690334696356	0.7059420989003082	5.029371145958583E-7	5.029371145958582E-7	0.0	-5603477.250085958	0.0	-56.870849047624276
48662000	-5603538.905041945	-61.99445881345537	-5603476.910583132	129.31898235612502	1893.181017643875	424.1680942241983	59.35864431806616	5.773069235829325	0.15961867021856888	0.3504606280911592	0.33454381745841977	0.15537688423184698	0.20863941687983859	3.799224417211432E-7	3.7992244172114335E-7	0.0	-5603476.910583132	0.0	-59.77648825827086
48663000	-5603538.38819782	-61.816883051936784	-5603476.571314768	146.6188187343624	1875.8811812656377	465.36410297498037	54.56876028313078	5.606082555539321	0.15949667250247532	0.350066287449409	0.33510238491245947	0.1553346551356511	0.020275015380253725	3.6150708303424487E-7	3.615070830342448E-7	0.0	-5603476.571314768	0.0	-60.17888905646844
48664000	-5603534.824972777	-62.49025472440324	-5603472.334718052	134.1509487878777	1888.3490512121223	425.4156273600199	32.17187908662024	5.905831500817061	0.15947777844686942	0.3500977396241441	0.33516775803109083	0.15525672389789055	0.30451027487465016	4.188691486718529E-7	4.188691486718529E-7	0.0	-5603472.334718052	0.0	-60.638415473861826
48665000	-5603544.436133852	-67.62174808358043	-5603476.814385769	226.28556740702308	1796.214432592977	715.3676031307041	76.2073233604882	6.790517092517628	0.15912890773717292	0.3500977396241441	0.3350270035691582	0.15574634906951973	0.06287628003337155	2.406213300095176E-7	2.406213300095175E-7	0.0	-5603476.814385769	0.0	-65.66953605535154
48666000	-5603540.014555001	-67.5179940999687	-5603472.4965609005	197.82550870306588	1824.674491296934	648.6894757306763	83.86824989074925	5.42958133523914	0.15950383958300754	0.3501152946660015	0.3347527219505551	0.1556281438004308	0.4867777385709083	2.687339007402342E-7	2.687339007402342E-7	0.0	-5603472.4965609005	0.0	-64.84916290289007
48667000	-5603548.561117677	-70.87642529372175	-5603477.684692384	218.9835323006651	1803.516467699335	723.2931263037366	65.41935733528979	6.08950817415715	0.15968105388448567	0.3500371049512522	0.33475917008899275	0.15552267107526432	1.0000296571996663	2.3121595064197763E-7	2.3121595064197757E-7	0.0	-5603477.684692384	0.0	-67.40763554023133
48668000	-5603540.143476577	-67.89127342436781	-5603472.2522031525	189.88923263685604	1832.610767363144	619.761323105874	64.9880926622368	6.899672573723274	0.15953694804683455	0.349962839824328	0.3349775410535681	0.15552267107526432	0.7689726662680498	2.559233395315583E-7	2.5592333953155835E-7	0.0	-5603472.2522031525	0.0	-64.56926572499265
48669000	-5603538.713094052	-62.99724031459347	-5603475.715853738	138.27597232574098	1884.224027674259	452.7738465833123	60.64026477431886	6.922663021189141	0.15972239973103755	0.35005898154999404	0.33488139932790206	0.15533721939106132	0.25310614849048474	3.6826432153524424E-7	3.682643215352444E-7	0.0	-5603475.715853738	0.0	-60.43623550204786
48670000	-5603538.861969382	-66.86423072641183	-5603471.997738655	196.43478004546486	1826.0652199545352	641.6283829932737	66.20005598869726	6.124153260285829	0.15981243426495484	0.34983673008374555	0.33488139932790206	0.1554694363233925	0.06333587244503787	2.6215965076380986E-7	2.6215965076380986E-7	0.0	-5603471.997738655	0.0	-65.12488021279889
48671000	-5603540.165463613	-61.61991118525312	-5603478.545552428	130.36988856766033	1892.1301114323396	422.5050459416416	45.73098949149631	5.08838353121736	0.15941671783534472	0.3497288223374566	0.3352720295786023	0.1555824302485913	0.511918627209082	4.0000482442024344E-7	4.0000482442024334E-7	0.0	-5603478.545552428	0.0	-59.22384331600094
48672000	-5603543.333268237	-68.34253480422826	-5603474.9907334335	176.38625853522578	1846.1137414647742	573.0814379534846	117.68634904963965	5.605758302971674	0.15962818513364657	0.35008480298532635	0.33484802885420206	0.15543898302681988	0.7944698790509351	2.989844124740685E-7	2.9898441247406847E-7	0.0	-5603474.9907334335	0.0	-64.52437107172221
48673000	-5603541.337718228	-65.0623470703409	-5603476.275371158	151.91416250099257	1870.5858374990075	493.18928236280493	40.424149631006486	5.895579716772739	0.1593694889920147	0.35025154209422216	0.33480340197598063	0.15557556693777738	0.8613872126799775	3.1558629159823584E-7	3.15586291598236E-7	0.0	-5603476.275371158	0.0	-62.07849355755726
48674000	-5603537.780401112	-63.50419519649835	-5603474.276205915	160.4523016391434	1862.0476983608567	509.23951387584634	47.26206429455758	6.066735201537028	0.15931309645269576	0.35025154209422216	0.3349051252311151	0.1555302362219618	0.16580809698819327	3.3536638782469366E-7	3.3536638782469355E-7	0.0	-5603474.276205915	0.0	-61.69107993493367
48675000	-5603545.707979178	-72.66623570132823	-5603473.041743477	298.3196067119931	1724.1803932880068	959.9461897308507	148.53957966021545	6.121280499357752	0.15931309645269576	0.3503510857733867	0.3347140104696045	0.1556218073043079	0.39125352264914276	1.7387132157754336E-7	1.7387132157754334E-7	0.0	-5603473.041743477	0.0	-69.78881578067
48676000	-5603543.506465253	-71.88872024375138	-5603471.617745009	266.8700352875538	1755.6299647124463	896.1984124214925	103.34545581686258	6.2274492037279705	0.15951410668239183	0.35028434761109045	0.3348312073506103	0.15537033835590222	0.38417552969585345	1.950447413522114E-7	1.9504474135221138E-7	0.0	-5603471.617745009	0.0	-69.3150156958015
48677000	-5603546.70313513	-72.90862368671587	-5603473.794511443	285.17529116356786	1737.3247088364321	942.0737887711732	134.41280061214337	5.3592007016197005	0.1596479635376292	0.3499667203032238	0.33501925337937327	0.15536606277976844	0.6616062281821009	1.8268623529373433E-7	1.826862352937343E-7	0.0	-5603473.794511443	0.0	-69.7667067078078
48678000	-5603552.717952739	-73.85416349847614	-5603478.863789241	309.70184634539845	1712.7981536546015	987.8764173538352	144.49292998502375	6.937058822849985	0.1594239372096963	0.3499667203032238	0.3348889311660441	0.1557204113210305	0.7910366356358032	1.6177724426957696E-7	1.6177724426957696E-7	0.0	-5603478.863789241	0.0	-70.0640999213594
48679000	-5603553.901096339	-72.46576403632321	-5603481.435332303	294.4484824949138	1728.0515175050862	973.5444708382776	133.65502410397346	5.555979819936381	0.1595903285655099	0.35051093227171004	0.3346249449065096	0.1552737942562652	0.3866788690560864	1.5794452235503785E-7	1.5794452235503785E-7	0.0	-5603481.435332303	0.0	-69.91717696310616
48680000	-5603555.207685133	-78.5191161874174	-5603476.688568946	404.18337893099357	1618.3166210690065	1385.723488634981	187.61298456361956	6.253498833208681	0.15946882251542183	0.35010756596589526	0.3350283112123244	0.15539530030635326	0.7937955890849164	1.2214311945889722E-7	1.2214311945889727E-7	0.0	-5603476.688568946	0.0	-74.89173305500157
48681000	-5603543.223830059	-69.20094541562685	-5603474.022884644	225.1554066122907	1797.3445933877092	750.655363113124	101.18721657851418	6.482009712484741	0.15946882251542183	0.35023821993476223	0.3348117731242462	0.1554811844255645	0.12542601360945674	2.206263555626508E-7	2.206263555626508E-7	0.0	-5603474.022884644	0.0	-66.95592989135235
48682000	-5603543.882727769	-69.40413287292337	-5603474.478594896	226.39142151281544	1796.1085784871846	735.1465935775387	64.46709019878385	6.627864872467038	0.15934552587261627	0.34993726189746777	0.33493840270531244	0.1557788095245983	0.25843075315648906	2.3463643109106077E-7	2.346364310910608E-7	0.0	-5603474.478594896	0.0	-67.30417945998036
48683000	-5603544.967617277	-70.63102027780673	-5603474.336596999	207.93874934937048	1814.5612506506295	689.5136034140523	143.8605240618001	6.674374954849044	0.15964878992522222	0.34978914274075074	0.33510485555159064	0.15545721178243121	0.5972298116000216	2.493019115491918E-7	2.4930191154919174E-7	0.0	-5603474.336596999	0.0	-66.89883638039325
48684000	-5603539.67396882	-64.73599362568443	-5603474.937975194	141.9308166413187	1880.5691833586814	477.6086620241276	63.48466657815456	7.18117708092991	0.15957375890254577	0.34986417376342716	0.33510485555159064	0.15545721178243121	0.6003496635025809	3.585687528491048E-7	3.5856875284910467E-7	0.0	-5603474.937975194	0.0	-61.41287189290779
48685000	-5603535.890941461	-60.48745430474171	-5603475.403487156	122.82215288342134	1899.6778471165787	385.5485592799302	52.450758229127274	6.671243855624647	0.15952218339027252	0.3499157492757004	0.33510485555159064	0.15545721178243121	0.366725376933196	4.5682805961984177E-7	4.5682805961984177E-7	0.0	-5603475.403487156	0.0	-57.72290336831733
48686000	-5603538.154832185	-65.16835375761308	-5603472.986478427	138.6666336996577	1883.8333663003423	434.39050697853577	51.614924265699585	5.626504122789367	0.15949614595224473	0.34995057206977964	0.33501507091514454	0.15553821106282592	2.1437397171030437	3.79274497718851E-7	3.7927449771885107E-7	0.0	-5603472.986478427	0.0	-59.27823047828381
48687000	-5603531.38673453	-59.28482116616074	-5603472.101913365	108.26906330204027	1914.2309366979598	341.12387022285725	34.11935655481926	6.624189378835913	0.15968726272159786	0.34987975740890725	0.3351368006808599	0.15529617918862992	0.5072017347294642	4.87181531267472E-7	4.871815312674718E-7	0.0	-5603472.101913365	0.0	-56.604992632969804
48688000	-5603537.493369386	-63.8737925595803	-5603473.619576826	153.28199590751655	1869.2180040924834	476.164875936862	50.57711930215116	6.563100938842768	0.15968726272159786	0.350132266326049	0.33503031263833577	0.15515015831401227	0.9894576603977134	3.4627095892579036E-7	3.4627095892579036E-7	0.0	-5603473.619576826	0.0	-60.17174069124547
48689000	-5603538.1853759615	-61.69895927066097	-5603476.486416691	126.84796332366174	1895.6520366763382	413.7907371471391	45.2120208499097	6.361848126910086	0.1595173211737229	0.35029990442551323	0.335000344220959	0.1551824301797998	0.4420668400042064	3.683836334283663E-7	3.683836334283663E-7	0.0	-5603476.486416691	0.0	-59.156340704500586
48690000	-5603533.342242295	-60.686576379843544	-5603472.655665915	131.00684456193704	1891.493155438063	415.4826655280054	47.45428219564493	6.4489560046003405	0.159342475000609	0.3501338597331797	0.335000344220959	0.15552332104524724	0.019053130776927177	3.9969217995917753E-7	3.996921799591776E-7	0.0	-5603472.655665915	0.0	-58.87956998701863
48691000	-5603547.313056442	-71.30512417505365	-5603476.007932267	185.49488041082577	1837.0051195891742	612.4954024132428	39.097712348136135	5.355650232287959	0.15953019852125166	0.3497487385977628	0.3353480360333212	0.15537302684765925	0.9392233404181507	2.801826006922032E-7	2.801826006922032E-7	0.0	-5603476.007932267	0.0	-68.5087491101639
48692000	-5603540.682777512	-65.93501683538611	-5603474.747760677	178.53684749264028	1843.9631525073596	568.0466321791461	88.3347147556176	7.021358334669018	0.15967153390654165	0.349689069267	0.3352569619772622	0.1553824348491911	0.318627103547649	3.03817204989811E-7	3.0381720498981094E-7	0.0	-5603474.747760677	0.0	-63.02637512248859
48693000	-5603554.380774061	-74.4968355731643	-5603479.883938488	302.70112903506066	1719.7988709649394	981.8061611547733	75.44408385342855	6.546270866529385	0.15944680833060718	0.3496369749802437	0.3353352775167221	0.15558093917242194	0.44183752319757574	1.7295149356912995E-7	1.7295149356912992E-7	0.0	-5603479.883938488	0.0	-72.17859360172547
48694000	-5603542.996902916	-64.88164869528043	-5603478.115254221	190.8898783343044	1831.6101216656957	596.0687304544643	61.802183763225344	6.276020379204915	0.15944680833060718	0.35003520885900613	0.3354089107034404	0.15510907210694114	0.0450916571662462	2.8106181382865743E-7	2.810618138286574E-7	0.0	-5603478.115254221	0.0	-63.14280067381212
48695000	-5603545.198448029	-69.4964617840832	-5603475.701986245	217.250501054036	1805.249498945964	711.7960861654369	57.32326353436135	6.1617145645155755	0.15944680833060718	0.35035035583566915	0.3350370607631949	0.15516577507052362	0.11596231866756485	2.3124182935326471E-7	2.3124182935326474E-7	0.0	-5603475.701986245	0.0	-67.90990038435427
48696000	-5603545.389425845	-69.75519419901589	-5603475.634231646	215.5943883534027	1806.9056116465972	718.549019211855	118.72893465588093	6.460259852354321	0.15975287668825797	0.3500638232295733	0.33452069529120554	0.1556626047909581	0.3973668872547817	2.4127836148031086E-7	2.412783614803108E-7	0.0	-5603475.634231646	0.0	-66.72766680124609
48697000	-5603549.560051262	-73.4488348530942	-5603476.111216409	231.70255288652535	1790.7974471134746	750.4064254180485	47.88482146210596	5.990273708404063	0.15979071097045433	0.350085297146461	0.3344613870921215	0.1556626047909581	1.0604137204508253	2.1866062003745003E-7	2.1866062003745003E-7	0.0	-5603476.111216409	0.0	-70.2596632552983
48698000	-5603539.529574149	-65.99108002980752	-5603473.538494119	173.3401966566131	1849.159803343387	559.0129492435373	48.12047158179422	6.508920747014448	0.15979071097045433	0.3502539064338386	0.3346894014414876	0.15526598115421436	0.4260598065422123	3.1551428782258094E-7	3.15514287822581E-7	0.0	-5603473.538494119	0.0	-63.60766784586162
48699000	-5603542.945335367	-66.56056869628148	-5603476.384766671	166.62721748592878	1855.8727825140713	558.8549209992211	100.52477135377613	6.342101481563709	0.15972545192156115	0.3499004125766412	0.33496511156343667	0.1554090239383559	0.2021352900443287	3.1204375100261954E-7	3.1204375100261954E-7	0.0	-5603476.384766671	0.0	-63.882289329579656
48700000	-5603533.749603163	-59.36556347714634	-5603474.384039686	118.75800030050213	1903.741999699498	374.02997365249325	38.66109517624297	6.203138363614943	0.15952583845215104	0.3500357458846451	0.33513356637890607	0.15530484928429267	0.14368394615930563	4.777633240562403E-7	4.777633240562403E-7	0.0	-5603474.384039686	0.0	-57.44090837866312
48701000	-5603537.992208973	-61.82784936452637	-5603476.164359608	117.61329560446448	1904.8867043955356	375.16561720881384	64.4780774248705	6.815800293754457	0.15988197703045515	0.3497361427448897	0.3346919149530775	0.15568996527157256	0.5873461236222469	4.340528380712053E-7	4.340528380712053E-7	0.0	-5603476.164359608	0.0	-58.38181755381097
48702000	-5603532.250703208	-58.673378926552886	-5603473.577324281	100.95619039584135	1921.5438096041587	326.5121866414644	54.22947777108528	5.724506191578582	0.15937104080591397	0.3503638968111499	0.3348578493320127	0.15540721305091837	0.004231629027737813	4.826685794401407E-7	4.826685794401406E-7	0.0	-5603473.577324281	0.0	-56.72162349095097
48703000	-5603535.829115637	-58.927113687186136	-5603476.902001949	108.28484413891233	1914.2151558610876	350.53126215196437	40.276084303550526	7.26073927887558	0.15942062647652563	0.35042650553914334	0.3347456549334076	0.15540721305091837	0.026353080256272816	4.780956556369225E-7	4.780956556369224E-7	0.0	-5603476.902001949	0.0	-56.913359079095734
48704000	-5603542.156950218	-64.96376515715494	-5603477.19318506	134.3595850466857	1888.1404149533143	452.3767025689921	69.75386910931952	6.981688270586046	0.15954089623751458	0.3503774650780728	0.33453859994317486	0.15554303874123265	0.9244874391841466	3.619296856531935E-7	3.6192968565319357E-7	0.0	-5603477.19318506	0.0	-60.90565736282858
48705000	-5603542.337428187	-65.10071448493275	-5603477.236713702	162.63855560717985	1859.8614443928202	516.8513165711627	59.816125175511445	6.03454755547406	0.15954089623751458	0.35056603482818854	0.3346132010207763	0.15527986791351553	0.8287297892525541	3.265517249665064E-7	3.265517249665064E-7	0.0	-5603477.236713702	0.0	-61.74265201286786
