# BEAST v10.5.0
# Generated Wed Aug 19 09:03:02 EEST 2026 [seed=1787118699297]
# -window -working -options
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	age(SAMEA7472536_ERR4920658)	age(SAMEA6797401_ERR4056630)	age(SAMEA6797389_ERR4056585)	age(SAMEA6647237_ERR4028006)	treeLikelihood	branchRates	coalescent
61000	-8977489.128483986	-363.5186457054208	-8977125.60983828	95.17541966643765	1928.4793748541103	1664.5916256600212	379.9026627456203	5.102175704692819	0.15566073530137867	0.35157739685159917	0.3328433107343505	0.15991855711267164	0.005344720012705052	8.197700953018253E-5	8.197700953018256E-5	6.865634267055686	8.652151041378417	8.650752215840363	8.652675226856761	-8977125.60983828	0.0	-357.5706557481306
62000	-8977093.956526017	-364.80867169714315	-8976729.147854319	97.85898487248035	1925.7958096480677	1700.2923631973024	402.65192221304216	5.102175704692819	0.15566073530137867	0.35157739685159917	0.3328433107343505	0.15991855711267164	0.009577776031964844	8.160521255374605E-5	8.160521255374609E-5	5.769495400483166	8.652151041378417	8.650752215840363	8.652675226856761	-8976729.147854319	0.0	-358.78195569083977
63000	-8976852.53461056	-365.31255585580226	-8976487.222054705	97.80110121320855	1925.8536933073394	1716.849734279839	323.81247415345536	5.102175704692819	0.15566073530137867	0.35157739685159917	0.3328433107343505	0.15991855711267164	0.007041594893104632	8.003746550030916E-5	8.003746550030916E-5	6.442858347441183	8.652151041378417	8.650752215840363	8.652675226856761	-8976487.222054705	0.0	-359.60332664887807
64000	-8976652.549895147	-366.82817490250994	-8976285.721720245	99.37527628707436	1924.2795182334737	1739.2437343131032	296.73809577311107	5.102175704692819	0.15566073530137867	0.35157739685159917	0.3328433107343505	0.15991855711267164	0.0030885246453626974	7.92177288551022E-5	7.921772885510226E-5	6.003501086457176	8.652151041378417	8.449251182876452	8.652675226856761	-8976285.721720245	0.0	-361.25241393128925
65000	-8976401.889756337	-367.1419605295807	-8976034.747795807	100.88934311007309	1922.765451410475	1763.682666543381	309.73294947348757	5.092912656845657	0.15566073530137867	0.3517743887157991	0.3328433107343505	0.1597215652484717	0.010743153311640625	7.816360602562709E-5	7.816360602562706E-5	5.921512681387808	8.652151041378417	8.62711360169084	8.652675226856761	-8976034.747795807	0.0	-361.51122410984254
66000	-8976208.867761092	-367.30372252376486	-8975841.56403857	102.16659730229907	1921.4881972182488	1781.7353027072631	417.3951518083959	5.092912656845657	0.15566073530137867	0.35143003721256005	0.33318766223758944	0.1597215652484717	0.01160874536007387	7.812479467835304E-5	7.812479467835296E-5	6.690526427317692	8.652151041378417	8.62711360169084	8.652675226856761	-8975841.56403857	0.0	-361.2695664237587
67000	-8976010.900287319	-367.98481606340766	-8975642.915471256	102.91873926460919	1920.7360552559387	1802.6020448883455	417.2192103513727	5.092912656845657	0.15566073530137867	0.35143003721256005	0.33318766223758944	0.1597215652484717	0.020272045379638344	7.62723020203832E-5	7.62723020203832E-5	7.0100681334259844	8.652151041378417	8.62711360169084	8.652675226856761	-8975642.915471256	0.0	-361.95346011404104
68000	-8975756.758284807	-368.825725827528	-8975387.93255898	103.95345714787194	1919.701337372676	1828.8637515308274	345.23919175122717	5.0918946399761715	0.15566073530137867	0.35143003721256005	0.33318766223758944	0.1597215652484717	0.015017748631455613	7.600039476491434E-5	7.600039476491437E-5	7.116390399160459	8.652151041378417	8.62711360169084	8.652675226856761	-8975387.93255898	0.0	-363.07383536020643
69000	-8975599.013967743	-370.07505891758234	-8975228.938908825	105.0795817001303	1918.5752128204176	1845.2651226670134	473.88137896892283	5.0918946399761715	0.15566073530137867	0.35143003721256005	0.33321666902606284	0.15969255845999833	0.020005633248929622	7.47003775485167E-5	7.470037754851671E-5	6.642052850110314	8.652151041378417	8.62711360169084	8.652675226856761	-8975228.938908825	0.0	-363.8823907703476
70000	-8975461.979664331	-369.4241880814625	-8975092.55547625	105.48693715661558	1918.1678573639324	1857.6635168712373	374.5334864609625	5.0918946399761715	0.1556234102969771	0.3514673622169616	0.33321666902606284	0.15969255845999833	0.015851741410215812	7.393152952337268E-5	7.393152952337272E-5	6.622502576157665	8.652151041378417	8.631991736803222	8.652675226856761	-8975092.55547625	0.0	-363.5832394091288
71000	-8975320.497511728	-371.84429448854195	-8974948.65321724	106.40140922057498	1917.253385299973	1870.6324047252738	522.8674511625571	5.0918946399761715	0.1556234102969771	0.3514673622169616	0.33321666902606284	0.15969255845999833	0.020450845827001827	7.393152952337268E-5	7.39315295233727E-5	6.9152066586487475	8.652151041378417	8.631991736803222	8.652675226856761	-8974948.65321724	0.0	-365.5150202195058
72000	-8975247.568219867	-370.8307755479525	-8974876.737444319	106.40140922057498	1917.253385299973	1879.015655725395	335.6594602586149	5.0918946399761715	0.1556234102969771	0.3516760388409213	0.33300799240210316	0.15969255845999833	0.011246581763481837	7.27689007721873E-5	7.276890077218727E-5	6.9103819730398275	8.652151041378417	8.654750707121796	8.652675226856761	-8974876.737444319	0.0	-365.1616313386143
73000	-8975065.293760432	-370.63450700370123	-8974694.659253428	107.48786156959419	1916.1669329509539	1899.6638138014932	401.24764152683997	5.0918946399761715	0.1556234102969771	0.3516760388409213	0.33300799240210316	0.15969255845999833	0.0031978360103619248	7.27689007721873E-5	7.276890077218722E-5	6.656683767367115	8.652151041378417	8.631048146258868	8.652675226856761	-8974694.659253428	0.0	-364.74153081979796
74000	-8974884.666070107	-371.65041916674744	-8974513.015650941	108.83949398318812	1914.81530053736	1926.7801328621824	368.6731310695282	5.0918946399761715	0.1554788081957142	0.35182064094218424	0.33300799240210316	0.15969255845999833	0.004154546561895715	7.145125048055161E-5	7.145125048055159E-5	6.001208832981585	8.652151041378417	8.587568825037854	8.652675226856761	-8974513.015650941	0.0	-365.8894766830056
75000	-8974717.531598471	-371.9399311483199	-8974345.591667322	110.16345457841479	1913.4913399421332	1945.0085180030478	420.869328534392	5.0918946399761715	0.1554788081957142	0.35182064094218424	0.33300799240210316	0.15969255845999833	0.004348237704842518	7.003678433751352E-5	7.003678433751352E-5	6.085909206187965	8.652151041378417	8.587568825037854	8.652675226856761	-8974345.591667322	0.0	-366.0102796718491
76000	-8974514.950434027	-372.83207784648465	-8974142.118356181	112.05564315638036	1911.5991513641677	1970.756761486518	456.393501813733	5.0918946399761715	0.15568122949071067	0.35182064094218424	0.3328055711071067	0.15969255845999833	0.0035498316718251505	7.003678433751352E-5	7.003678433751348E-5	5.950871505714277	8.652151041378417	8.587568825037854	8.652675226856761	-8974142.118356181	0.0	-366.79231936729764
77000	-8973815.334718138	-374.15094963695856	-8973441.183768502	113.25933260171877	1910.3954619188291	1997.4750663429445	499.0258464644629	5.0918946399761715	0.15568122949071067	0.35182064094218424	0.3328055711071067	0.15969255845999833	0.009750297576494696	6.925852340647348E-5	6.92585234064735E-5	6.594930189564159	8.652151041378417	8.534814149519033	8.652675226856761	-8973441.183768502	0.0	-367.97894830533977
78000	-8973434.115307786	-374.28499842458405	-8973059.830309361	114.59428187180164	1909.0605126487462	2018.2828436796353	382.00781626861107	5.0918946399761715	0.15568122949071067	0.35182064094218424	0.3328055711071067	0.15969255845999833	0.01347116901583007	6.79621808830586E-5	6.796218088305861E-5	6.953324105580683	8.652151041378417	8.534814149519033	8.652675226856761	-8973059.830309361	0.0	-368.50532724877957
79000	-8973132.801102461	-376.1837067050307	-8972756.617395757	115.2489360482266	1908.4058584723214	2037.0351508961267	341.43493949765184	5.0918946399761715	0.15568122949071067	0.35182064094218424	0.3328055711071067	0.15969255845999833	0.023913296352717373	6.79621808830586E-5	6.796218088305861E-5	7.136853357810452	8.652151041378417	8.534814149519033	8.652675226856761	-8972756.617395757	0.0	-370.53924550299314
80000	-8972947.015918992	-375.74409113706326	-8972571.271827856	115.98427871871822	1907.6705158018297	2062.853315290466	494.16786632184267	5.084232423547129	0.15568122949071067	0.3514920885522086	0.3331341234970823	0.15969255845999833	0.015823567562381367	6.65848413731707E-5	6.658484137317074E-5	6.000581979354369	8.652151041378417	8.630595628738984	8.652675226856761	-8972571.271827856	0.0	-369.6134593572996
81000	-8972797.505121786	-375.9400990146066	-8972421.565022772	117.3004014750828	1906.3543930454653	2079.8699916460937	416.8714910263052	5.093937515072766	0.15568122949071067	0.3514920885522086	0.3331341234970823	0.15969255845999833	0.02536965692975947	6.570410768733772E-5	6.57041076873377E-5	6.697274047554275	8.652151041378417	8.639204983039269	8.652675226856761	-8972421.565022772	0.0	-370.0463903248038
82000	-8972629.186677637	-376.8130924915371	-8972252.373585146	118.16780497629192	1905.486989544256	2104.0255333261384	497.9874599981948	5.093937515072766	0.15568122949071067	0.3514920885522086	0.3331341234970823	0.15969255845999833	0.0230330583728631	6.56809567924185E-5	6.568095679241852E-5	5.86038899430629	8.652151041378417	8.639204983039269	8.652675226856761	-8972252.373585146	0.0	-370.6697332496403
83000	-8972489.004982254	-377.7119970084134	-8972111.292985246	119.625752079766	1904.029042440782	2127.880269895364	518.157026859265	5.093937515072766	0.15607908012009464	0.3514920885522086	0.33273627286769836	0.15969255845999833	0.02543788176229261	6.467427790664745E-5	6.467427790664743E-5	6.044913225811634	8.652151041378417	8.639204983039269	8.652675226856761	-8972111.292985246	0.0	-371.51792977794094
84000	-8972288.03716515	-377.71638211839627	-8971910.320783032	121.16084555042262	1902.4939489701253	2152.1357783633134	444.29731450293775	5.093937515072766	0.15607908012009464	0.3514920885522086	0.33273627286769836	0.15969255845999833	0.019881254272702147	6.424532391352664E-5	6.424532391352668E-5	6.1565534045112145	8.652151041378417	8.639204983039269	8.652675226856761	-8971910.320783032	0.0	-371.76926742705433
85000	-8972128.39049228	-378.377281237779	-8971750.013211042	122.07142958678298	1901.583364933765	2175.9951329815212	474.3170884863506	5.069119134664956	0.15607908012009464	0.3514920885522086	0.33273627286769836	0.15969255845999833	0.02277955664525045	6.320045784169329E-5	6.320045784169327E-5	6.949776983033144	8.652151041378417	8.639204983039269	8.652675226856761	-8971750.013211042	0.0	-372.3503251743512
86000	-8971980.309629273	-379.7566798862144	-8971600.552949386	123.37590240189064	1900.2788921186573	2201.1923234244236	556.533788204076	5.096046014797367	0.15607908012009464	0.351595482659767	0.33263287876013997	0.15969255845999833	0.015325147227548908	6.247545295008026E-5	6.247545295008026E-5	6.042648653830801	8.652151041378417	8.277889529234928	8.652675226856761	-8971600.552949386	0.0	-373.5068330169761
87000	-8971875.521053126	-380.450319056549	-8971495.070734069	124.75783883176653	1898.8969556887814	2216.2267080531587	386.85529930789164	5.0863809235089334	0.15607908012009464	0.351595482659767	0.33263287876013997	0.15969255845999833	0.02350472794500738	6.246440547165891E-5	6.24644054716589E-5	6.559155430750627	8.652151041378417	8.601828542444903	8.652675226856761	-8971495.070734069	0.0	-374.7223428721668
88000	-8971743.185497275	-379.9152811737009	-8971363.270216102	125.8448209773886	1897.8099735431595	2240.655391106376	461.8666869033649	5.0863809235089334	0.15607908012009464	0.351595482659767	0.33263287876013997	0.15969255845999833	0.0060710622060329116	6.108757145013857E-5	6.10875714501386E-5	5.8513970890400415	8.652151041378417	8.601828542444903	8.652675226856761	-8971363.270216102	0.0	-373.98829706748273
89000	-8971598.081407065	-380.50032632867806	-8971217.581080737	127.41589179622234	1896.2389027243257	2265.1932732458376	492.3925976586159	5.0863809235089334	0.15607908012009464	0.351595482659767	0.33263287876013997	0.15969255845999833	0.0042540401552358205	6.080946091111565E-5	6.080946091111568E-5	6.51553133846025	8.652151041378417	8.58501718228072	8.652675226856761	-8971217.581080737	0.0	-374.4893726650794
90000	-8971481.112618165	-381.2787572553213	-8971099.83386091	127.72813380362271	1895.9266607169252	2278.2881899928248	422.31626354948435	5.0863809235089334	0.15607908012009464	0.351595482659767	0.33263287876013997	0.15969255845999833	0.0036532414394039405	5.997997323174994E-5	5.997997323174992E-5	6.2817528860993335	8.652151041378417	8.58501718228072	8.652675226856761	-8971099.83386091	0.0	-375.5032928757008
91000	-8971358.764889168	-381.76782918642584	-8970976.99705998	129.9130909390629	1893.7417035814851	2301.466196194863	424.6703861083284	5.0863809235089334	0.15607908012009464	0.351595482659767	0.33263287876013997	0.15969255845999833	0.0049775005694539355	5.9701253951383505E-5	5.9701253951383546E-5	6.142653403075034	8.652151041378417	8.58501718228072	8.652675226856761	-8970976.99705998	0.0	-375.9884500047287
92000	-8971236.344151068	-381.9211133954062	-8970854.423037672	130.3577093001063	1893.2970852204417	2323.8346430318916	468.9538357098788	5.0863809235089334	0.15607908012009464	0.35153379475046825	0.3328217938280248	0.1595653313014123	0.01164470845486957	5.9701253951383505E-5	5.97012539513835E-5	6.731584304248509	8.652151041378417	8.602946800022586	8.652675226856761	-8970854.423037672	0.0	-375.98852523275053
93000	-8971142.924900072	-382.4863032040592	-8970760.438596867	131.6215779278533	1892.0332165926948	2339.8122139460343	548.3849950251378	5.0863809235089334	0.15607908012009464	0.35153379475046825	0.3328217938280248	0.1595653313014123	0.013410082756144073	5.898855613307916E-5	5.8988556133079196E-5	6.315918670248121	8.652151041378417	8.54437388564778	8.652675226856761	-8970760.438596867	0.0	-376.32458082824695
94000	-8970984.425029496	-383.2115920820274	-8970601.213437414	133.02396083552506	1890.630833685023	2371.5531685513547	554.5732817558899	5.0863809235089334	0.15607908012009464	0.35153379475046825	0.3328217938280248	0.1595653313014123	0.014656031488674113	5.7142371356127065E-5	5.714237135612704E-5	6.132512471272465	8.652151041378417	8.647441929023703	8.652675226856761	-8970601.213437414	0.0	-377.0551213326302
95000	-8970840.91424366	-384.14893558741454	-8970456.765308073	134.45768093082518	1889.197113589723	2398.4580053943523	444.4526746199532	5.0863809235089334	0.15607908012009464	0.3515741757442775	0.33250275333008417	0.15984399080554368	0.024586403370625478	5.7288186300117034E-5	5.728818630011696E-5	6.745342722050123	8.652151041378417	8.572182539716225	8.652675226856761	-8970456.765308073	0.0	-378.3063377917893
96000	-8970785.431189077	-383.9849473874323	-8970401.44624169	134.45768093082518	1889.197113589723	2409.6055168868297	539.0368635606576	5.0863809235089334	0.15607908012009464	0.3515741757442775	0.33250275333008417	0.15984399080554368	0.014341840676758292	5.7101672915293414E-5	5.71016729152934E-5	7.096575820267505	8.652151041378417	8.572182539716225	8.652675226856761	-8970401.44624169	0.0	-377.8792669062744
97000	-8970689.037884692	-390.27213291675923	-8970298.765751775	135.69683564990706	1887.9579588706408	2433.9811920142624	852.8326981905058	5.0863809235089334	0.15584470154509916	0.3515741757442775	0.33250275333008417	0.16007836938053915	0.008897276534947452	5.646901526676355E-5	5.6469015266763545E-5	5.800278201541155	8.652151041378417	8.110955197051123	8.652675226856761	-8970298.765751775	0.0	-383.41597633393945
98000	-8970552.633609986	-385.2664716261814	-8970167.36713836	137.55827658367323	1886.0965179368748	2461.197371413875	479.27053740907564	5.0863809235089334	0.15584470154509916	0.3515741757442775	0.33250275333008417	0.16007836938053915	0.011192821172712085	5.603126113133773E-5	5.60312611313377E-5	6.170642513759954	8.652151041378417	8.648174541219378	8.652675226856761	-8970167.36713836	0.0	-379.36399951399636
99000	-8970493.5437924	-386.3321619053646	-8970107.211630495	138.2071863419081	1885.44760817864	2472.244656928121	435.42987700720585	5.0863809235089334	0.15593144617455143	0.3515741757442775	0.33239336080852777	0.16010101727264325	0.007796899223689647	5.6044248830975905E-5	5.604424883097594E-5	7.08854650681303	8.652151041378417	8.648174541219378	8.652675226856761	-8970107.211630495	0.0	-380.57763011757334
100000	-8970397.385771742	-385.73122451017855	-8970011.654547231	138.9157296503185	1884.7390648702294	2490.3778950343894	531.8705951656661	5.0863809235089334	0.15593144617455143	0.3515741757442775	0.33239336080852777	0.16010101727264325	0.016060289159110633	5.503026016502863E-5	5.503026016502864E-5	5.871279871410312	8.652151041378417	8.648174541219378	8.652675226856761	-8970011.654547231	0.0	-379.6781509284766
101000	-8970295.250605663	-387.5246812470953	-8969907.725924416	139.98690249438215	1883.6678920261659	2508.405859532725	426.7169891347294	5.0863809235089334	0.15593144617455143	0.3515741757442775	0.33281726277717383	0.1596771153039972	0.014861309464820975	5.4829484563794234E-5	5.482948456379424E-5	6.418343096765106	8.652151041378417	8.536764402844003	8.652675226856761	-8969907.725924416	0.0	-381.8041637585361
102000	-8970216.333303344	-386.92037956443943	-8969829.41292378	140.92064740664895	1882.734147113899	2522.8930478353122	467.3899104615816	5.0863809235089334	0.15593144617455143	0.3515741757442775	0.33284962871023444	0.1596447493709366	0.013670915949652878	5.4511106980165856E-5	5.4511106980165836E-5	7.031964551992107	8.652151041378417	8.391938613417937	8.652675226856761	-8969829.41292378	0.0	-381.0764182873026
103000	-8970120.949503735	-387.8742903772713	-8969733.075213358	142.31827605709907	1881.336518463449	2550.0560873365116	650.4269382306117	5.0863809235089334	0.15593144617455143	0.3515741757442775	0.33284962871023444	0.1596447493709366	0.012224239509127693	5.395798735733676E-5	5.395798735733677E-5	6.024260272424167	8.652151041378417	8.408948935995271	8.64802423553239	-8969733.075213358	0.0	-381.5304344605916
104000	-8970025.532016162	-387.49048695856624	-8969638.041529203	144.57329481370078	1879.0814997068471	2572.7995766952863	565.1424544782066	5.0863809235089334	0.15593144617455143	0.3515741757442775	0.33284962871023444	0.1596447493709366	0.003983673374444739	5.319140615626039E-5	5.3191406156260364E-5	5.7836656827596284	8.652151041378417	8.588206940934972	8.64802423553239	-8969638.041529203	0.0	-381.40114640201654
105000	-8969939.885854686	-388.1908871002695	-8969551.694967585	145.30086933798026	1878.3539251825678	2600.2335105867296	529.2877797360612	5.0863809235089334	0.15593144617455143	0.3515741757442775	0.33284962871023444	0.1596447493709366	0.0038645372194278135	5.322191419422535E-5	5.322191419422536E-5	6.859435435141978	8.652151041378417	8.588206940934972	8.651434264457185	-8969551.694967585	0.0	-382.2065975227199
106000	-8969829.410612645	-388.6604989245185	-8969440.75011372	146.52511292882545	1877.1296815917226	2623.6533937116465	538.9666932515996	5.103202476734284	0.15593144617455143	0.3515741757442775	0.33284962871023444	0.1596447493709366	0.0030885182968984327	5.279201648442292E-5	5.2792016484422895E-5	6.9737585261637065	8.652151041378417	8.6446513712582	8.651434264457185	-8969440.75011372	0.0	-382.6537697426555
107000	-8969722.064779306	-389.09199284032013	-8969332.972786466	147.1682440889703	1876.4865504315776	2643.4330756806985	528.60402732295	5.103202476734284	0.15593144617455143	0.3515741757442775	0.33284962871023444	0.1596447493709366	0.004847463870039243	5.218914338670671E-5	5.21891433867067E-5	6.181916163716592	8.652151041378417	8.6446513712582	8.651434264457185	-8969332.972786466	0.0	-383.1215507151114
108000	-8969619.020644642	-390.290264705626	-8969228.730379937	148.71997498724082	1874.934819533307	2667.549813254161	682.8795611352339	5.103202476734284	0.15593144617455143	0.3515741757442775	0.33284962871023444	0.1596447493709366	0.0050404751515148675	5.1411226019363666E-5	5.141122601936369E-5	6.334337730026622	8.652151041378417	8.641621105426001	8.651434264457185	-8969228.730379937	0.0	-383.9222046377822
