# BEAST v10.5.0
# Generated Sat Feb 14 14:32:20 EET 2026 [seed=1771072325257]
# -window -working -options
# keywords: skygrid
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	branchRatesHMC.rate	branchRatesHMC.scale	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	skygrid
205000	-8460688.708665818	-410.66435487415987	-8460278.044310944	52.64443255984908	1972.030430828129	971.1435102225026	2.009995922004185	4.785054654226459	5.574048759518833	5.220363082426099	5.1644549071221455	5.0190658164557345	3.595029368869342	36.0	26.21563825671908	0.16153371358106977	0.33996539067778675	0.3373508457897899	0.16115004995135357	0.03334426870923096	4.1901009817870615E-5	61.7403590930773	2.5845624948226654E-6	0.5409883665978059	0.2463307437113264	-8460278.044310944	0.0	-349.9210516493701
210000	-8460701.299459236	-407.38219868588715	-8460293.91726055	49.879197992224775	1974.7956653957533	937.1483377996891	0.7558249019013419	4.798748715609381	5.865636679473467	5.969654957820662	5.917221269396527	5.112954181181957	3.4579279091139132	36.0	24.5767409801684	0.16115296353988814	0.33996539067778675	0.33773159583097156	0.16115004995135357	0.022695794608887564	4.028303431938566E-5	56.8414737100154	2.6624957470352343E-6	0.5113877304151366	0.18337838202263393	-8460293.91726055	0.0	-351.0882248388714
215000	-8460690.063046424	-407.43570557540244	-8460282.627340848	50.627053608253846	1974.0478097797243	940.454762634767	1.795617490080809	5.283483646365494	5.564421529308819	5.37803717793948	5.447358890177291	5.287857353381959	4.233993369551888	36.0	26.083355193944385	0.16115296353988814	0.3402026961901568	0.3374942903186015	0.16115004995135357	0.030901311063418042	3.988342914889437E-5	57.496268965992556	2.6313401387313505E-6	0.5710732939019825	0.17798044231432458	-8460282.627340848	0.0	-345.23408392760655
220000	-8460691.399996942	-424.4006037898607	-8460266.999393152	50.362449850598864	1974.3124135373791	953.2993798252821	11.40734897795953	5.502230313936898	5.556968576980671	5.429991421454111	5.294431490921613	5.152205379036185	4.822714650806546	36.0	25.25926279919374	0.16126110139945102	0.3402151818841641	0.33738615245903864	0.16113756425734624	0.017360478363596908	4.0612975432670336E-5	59.05865408143081	2.6086742995234064E-6	0.5474230480197116	0.15340696066054907	-8460266.999393152	0.0	-348.08913373739733
225000	-8460682.347411918	-396.6742916318603	-8460285.673120286	51.424351386751695	1973.2505120012265	944.6489592649936	0.2810477845511503	4.277230358066514	5.7762038712163895	5.715855066430867	5.420481645396238	5.747903060023443	3.6622173903132427	36.0	24.794408273745063	0.16126110139945102	0.3402151818841641	0.33738615245903864	0.16113756425734624	0.024447418740335753	4.113742209512633E-5	58.881136105598515	2.6195189023129645E-6	0.5493823578293932	0.1973195070243066	-8460285.673120286	0.0	-346.4645043971243
230000	-8460692.884549532	-402.99684210779674	-8460289.887707423	49.47765130674934	1975.1972120812288	903.9974882643834	4.650819711890398	5.059530165804821	5.472103066324454	5.443983426241766	5.13025969936402	5.198096850829897	3.987637133981507	36.0	25.932861319475435	0.16152849923357987	0.3402151818841641	0.33738615245903864	0.1608701664232174	0.018300652701380368	4.187565991436079E-5	57.73758830986033	2.75237091926066E-6	0.5252033467415426	0.06193908644222992	-8460289.887707423	0.0	-339.3626220978258
235000	-8460674.33563757	-389.8030454539549	-8460284.532592116	51.879276964462804	1972.7955864235153	866.4350960086973	11.389983061436855	4.9621882650666205	5.331844295734406	5.210364203220869	4.860343931945822	4.901511608881568	4.103385033507733	36.0	26.57718451132513	0.16135013859901776	0.3402151818841641	0.3373232723310932	0.16111140718572495	0.017859567997006637	4.1913306489971494E-5	53.79092838337884	2.860041085097579E-6	0.49282444550214277	0.22337340937723835	-8460284.532592116	0.0	-337.7593861635206
240000	-8460669.063965268	-398.1971874993881	-8460270.866777768	48.21376657892317	1976.4610968090549	868.3561920271128	0.5286445634174621	4.699415355632473	6.012159788005728	5.767804427484584	5.4175561318571095	4.765820255544772	3.6218550290119063	36.0	25.495808741830203	0.16133824372546887	0.3401847989572813	0.3373655501315249	0.16111140718572495	0.04223955628581117	4.1107233234617795E-5	53.48272149724699	2.870098791772627E-6	0.5526428904922432	0.22575826288115433	-8460270.866777768	0.0	-339.9695392906398
245000	-8460664.723178156	-388.015782478852	-8460276.707395677	49.33483941849833	1975.3400239694797	865.1192013499674	3.086643084450853	4.928908224647279	5.669662054470533	5.459703332492616	4.852543100303648	5.021738367866981	3.845478275201543	36.0	25.737112670558336	0.16133824372546887	0.340451893688646	0.3373767255318274	0.16083313705405783	0.020666825579810234	4.185716367674094E-5	52.70518692206386	2.859463328858849E-6	0.5608303004302431	0.21376393082408232	-8460276.707395677	0.0	-336.86327313791617
250000	-8460679.425984522	-393.7356273243033	-8460285.690357199	52.59677415229855	1972.0780892356795	891.235364434512	2.527700984610044	4.966895687553985	5.18248014886444	5.711353879616991	5.640458482082611	4.8491118118966	4.029246624071023	36.0	27.502988589387456	0.16133824372546887	0.3400523657879891	0.3373767255318274	0.1612326649547147	0.008133527898745625	4.176810004370027E-5	51.50938782048231	2.7901107986478305E-6	0.5624583782171123	0.2342134285787809	-8460285.690357199	0.0	-341.2301706422249
